fecha_origen,fecha_objetivo,horizonte_dias,dataset,modelo,real_CFM,predicho_CFM,persistencia_CFM,error_CFM,error_absoluto_CFM,conjunto,media_7d_CFM,fuente
2023-01-14,2023-01-17,3,Operativo,Regresión lineal,149.8,100.05927311311102,92.9,49.74072688688899,49.74072688688899,Prueba,104.28571428571429,LABS diario
2023-01-15,2023-01-18,3,Operativo,Regresión lineal,151.3,88.08904306732654,74.5,63.21095693267347,63.21095693267347,Prueba,104.04285714285713,LABS diario
2023-01-16,2023-01-19,3,Operativo,Regresión lineal,161.7,83.50439549833061,97.0,78.19560450166938,78.19560450166938,Prueba,101.65714285714284,LABS diario
2023-01-17,2023-01-20,3,Operativo,Regresión lineal,148.8,95.77572521881935,149.8,53.024274781180665,53.024274781180665,Prueba,102.47142857142858,LABS diario
2023-01-18,2023-01-21,3,Operativo,Regresión lineal,157.3,79.79567267338787,151.3,77.50432732661214,77.50432732661214,Prueba,104.5857142857143,LABS diario
2023-01-19,2023-01-22,3,Operativo,Regresión lineal,154.3,85.94546280184282,161.7,68.35453719815719,68.35453719815719,Prueba,117.55714285714285,LABS diario
2023-01-20,2023-01-23,3,Operativo,Regresión lineal,167.1,87.14667007794685,148.8,79.95332992205314,79.95332992205314,Prueba,125.14285714285714,LABS diario
2023-01-21,2023-01-24,3,Operativo,Regresión lineal,191.7,99.20398294102222,157.3,92.49601705897777,92.49601705897777,Prueba,134.34285714285716,LABS diario
2023-01-22,2023-01-25,3,Operativo,Regresión lineal,184.1,118.24951709461064,154.3,65.85048290538936,65.85048290538936,Prueba,145.74285714285716,LABS diario
2023-01-23,2023-01-26,3,Operativo,Regresión lineal,171.8,124.2932274753337,167.1,47.50677252466632,47.50677252466632,Prueba,155.7571428571429,LABS diario
2023-01-24,2023-01-27,3,Operativo,Regresión lineal,141.9,118.42179469135343,191.7,23.47820530864658,23.47820530864658,Prueba,161.74285714285716,LABS diario
2023-01-25,2023-01-28,3,Operativo,Regresión lineal,77.6,112.42238909518758,184.1,-34.82238909518759,34.82238909518759,Prueba,166.42857142857142,LABS diario
2023-01-26,2023-01-29,3,Operativo,Regresión lineal,66.6,111.10282113466212,171.8,-44.50282113466213,44.50282113466213,Prueba,167.87142857142857,LABS diario
2023-01-27,2023-01-30,3,Operativo,Regresión lineal,78.9,113.1320579013211,141.9,-34.2320579013211,34.2320579013211,Prueba,166.8857142857143,LABS diario
2023-01-28,2023-01-31,3,Operativo,Regresión lineal,113.7,100.58314296806252,77.6,13.116857031937485,13.116857031937485,Prueba,155.5,LABS diario
2023-01-29,2023-02-01,3,Operativo,Regresión lineal,132.6,99.26262169340222,66.6,33.33737830659777,33.33737830659777,Prueba,142.9714285714286,LABS diario
2023-01-30,2023-02-02,3,Operativo,Regresión lineal,136.1,93.66648803763147,78.9,42.43351196236853,42.43351196236853,Prueba,130.37142857142857,LABS diario
2023-01-31,2023-02-03,3,Operativo,Regresión lineal,122.7,88.84632588516365,113.7,33.85367411483635,33.85367411483635,Prueba,119.22857142857143,LABS diario
2023-02-01,2023-02-04,3,Operativo,Regresión lineal,78.7,82.58726585464393,132.6,-3.8872658546439283,3.8872658546439283,Prueba,111.87142857142855,LABS diario
2023-02-02,2023-02-05,3,Operativo,Regresión lineal,62.9,71.24720544260337,136.1,-8.347205442603375,8.347205442603375,Prueba,106.77142857142857,LABS diario
2023-02-03,2023-02-06,3,Operativo,Regresión lineal,75.4,72.06534999639443,122.7,3.3346500036055744,3.3346500036055744,Prueba,104.02857142857144,LABS diario
2023-02-04,2023-02-07,3,Operativo,Regresión lineal,112.1,85.10562890152929,78.7,26.994371098470708,26.994371098470708,Prueba,104.18571428571428,LABS diario
